bbox_x,bbox_y,bbox_w,bbox_h,class_id,label,timestamp,confidence,real_detection,track_id,n
1499,146,97,84,0,object,1694336671.313,0.0964052230119705,1,184,43
780,461,15,15,0,object,1694336671.313,0.1044409647583961,1,188,64
1739,666,51,26,0,object,1694336671.313,0.1547471135854721,1,193,130
1479,480,73,34,0,object,1694336671.313,0.1124761700630188,1,201,124
1514,428,90,35,0,object,1694336671.313,0.1368765980005264,1,214,124
1268,981,60,54,0,object,1694336671.313,0.1153748258948326,1,222,57
1298,927,77,73,0,object,1694336671.313,0.2493318319320678,1,223,131
1337,914,69,60,0,object,1694336671.313,0.089438758790493,1,230,45
1083,871,18,31,0,object,1694336671.313,0.1576697379350662,1,239,71
1061,899,15,21,0,object,1694336671.313,0.3123693764209747,1,256,13
1071,904,19,20,0,object,1694336671.313,0.1717431545257568,1,257,7
1460,739,161,138,0,object,1694336671.313,0.0976469740271568,1,179,-1
1660,613,138,59,0,object,1694336670.246,0.2371621131896972,1,20,456
1665,488,45,20,0,object,1694336670.246,0.1258744895458221,1,24,273
1098,551,15,15,0,object,1694336670.246,0.2070115804672241,1,48,228
1609,503,14,18,0,object,1694336670.246,0.0957554578781127,1,70,136
1581,597,35,26,0,object,1694336670.246,0.2039101272821426,1,78,329
1495,558,46,35,0,object,1694336670.246,0.1213190853595733,1,94,268
910,587,14,16,0,object,1694336670.246,0.0833875462412834,1,129,96
763,506,14,15,0,object,1694336670.246,0.6413741111755371,1,135,133
773,506,15,15,0,object,1694336670.246,0.543703556060791,1,136,132
1121,892,25,40,0,object,1694336670.246,0.1434377282857895,1,140,119
1051,901,15,24,0,object,1694336670.246,0.2863783240318298,1,149,204
1260,459,28,22,0,object,1694336670.246,0.2749279737472534,1,155,142
1478,752,129,105,0,object,1694336670.246,0.083935834467411,1,179,78
1865,654,53,41,0,object,1694336670.246,0.0862996354699134,1,181,66
772,464,15,15,0,object,1694336670.246,0.0903528928756713,1,188,40
1680,662,47,31,0,object,1694336670.246,0.0855486616492271,1,193,78
1473,472,83,62,0,object,1694336670.246,0.2850682735443115,1,201,77
1473,479,79,33,0,object,1694336670.246,0.1804109066724777,1,205,42
1411,298,148,153,0,object,1694336670.246,0.1060499623417854,1,211,21
1239,1059,46,26,0,object,1694336670.246,0.0910366997122764,1,221,46
1266,979,61,55,0,object,1694336670.246,0.1690699458122253,1,222,28
1292,893,138,144,0,object,1694336670.246,0.0902997553348541,1,223,54
1058,904,15,23,0,object,1694336670.246,0.3200316429138183,1,224,65
1336,915,54,54,0,object,1694336670.246,0.1657639592885971,1,229,30
1336,920,90,51,0,object,1694336670.246,0.0847337022423744,1,230,29
0,238,71,30,0,object,1694336670.246,0.0896514058113098,1,236,10
1124,899,18,32,0,object,1694336670.246,0.2989983558654785,1,239,13
1479,546,15,17,0,object,1694336670.246,0.0917423889040947,1,244,6
910,587,14,16,0,object,1694336670.246,0.0833875462412834,1,129,-1
1864,771,30,60,0,object,1694336669.178,0.0800987035036087,1,1,309
1806,686,48,27,0,object,1694336669.178,0.190190851688385,1,10,302
1683,612,114,57,0,object,1694336669.178,0.2282252758741378,1,20,388
1666,488,51,24,0,object,1694336669.178,0.1106652021408081,1,24,219
1798,752,32,74,0,object,1694336669.178,0.0903978124260902,1,37,522
1097,552,14,15,0,object,1694336669.178,0.2292905896902084,1,48,196
1579,500,43,21,0,object,1694336669.178,0.1615774929523468,1,70,104
1540,576,40,29,0,object,1694336669.178,0.397086501121521,1,78,290
1321,424,90,34,0,object,1694336669.178,0.0963490828871727,1,89,173
1448,539,41,27,0,object,1694336669.178,0.5464779138565063,1,94,229
1292,919,95,86,0,object,1694336669.178,0.1828117370605468,1,123,202
907,587,15,15,0,object,1694336669.178,0.0903863608837127,1,129,71
758,506,14,15,0,object,1694336669.178,0.4535707533359527,1,135,99
767,505,15,15,0,object,1694336669.178,0.4813976287841797,1,136,98
1156,939,15,21,0,object,1694336669.178,0.0952184200286865,1,140,78
1258,892,62,57,0,object,1694336669.178,0.0937322676181793,1,141,51
1864,532,15,16,0,object,1694336669.178,0.0956794321537017,1,147,33
1047,905,15,25,0,object,1694336669.178,0.3996333479881286,1,149,133
1228,441,20,17,0,object,1694336669.178,0.379440575838089,1,155,83
1588,477,31,18,0,object,1694336669.178,0.1831517815589904,1,156,26
808,461,15,15,0,object,1694336669.178,0.2057209014892578,1,168,44
1056,909,15,27,0,object,1694336669.178,0.1511426568031311,1,170,63
1875,672,44,30,0,object,1694336669.178,0.4536997973918915,1,181,28
1503,149,94,85,0,object,1694336669.178,0.1334489583969116,1,184,32
1625,506,15,17,0,object,1694336669.178,0.1060627922415733,1,185,25
1470,472,84,60,0,object,1694336669.178,0.0940762385725975,1,201,20
1472,479,79,31,0,object,1694336669.178,0.176173597574234,1,205,10
1337,914,53,54,0,object,1694336669.178,0.1403050571680069,1,212,13
1897,575,22,25,0,object,1694336669.178,0.0909068435430526,1,213,5
1512,423,121,45,0,object,1694336669.178,0.1284849792718887,1,214,12
1143,969,28,29,0,object,1694336669.178,0.1171537041664123,1,216,4
1209,442,15,21,0,object,1694336669.178,0.0984992384910583,1,217,3
1209,442,15,21,0,object,1694336669.178,0.0984992384910583,1,217,-1
1056,909,15,27,0,object,1694336669.178,0.1511426568031311,1,170,-1
1292,919,95,86,0,object,1694336669.178,0.1828117370605468,1,123,-1
1861,768,35,89,0,object,1694336668.11,0.1079363524913787,1,1,291
1474,472,76,39,0,object,1694336668.11,0.1803366839885711,1,12,369
1680,613,115,55,0,object,1694336668.11,0.1573841422796249,1,20,324
1186,1038,15,15,0,object,1694336668.11,0.1409585624933242,1,23,59
1765,747,72,115,0,object,1694336668.11,0.1111327335238456,1,37,445
1097,551,15,15,0,object,1694336668.11,0.2946657836437225,1,48,164
1334,928,86,71,0,object,1694336668.11,0.1803051084280014,1,68,212
1493,558,34,25,0,object,1694336668.11,0.4613480567932129,1,78,249
1318,429,92,33,0,object,1694336668.11,0.2628229856491089,1,89,141
1397,520,36,23,0,object,1694336668.11,0.5589826107025146,1,94,181
1295,929,69,74,0,object,1694336668.11,0.2974772155284881,1,123,140
1280,896,157,139,0,object,1694336668.11,0.1074725985527038,1,124,107
1044,910,15,21,0,object,1694336668.11,0.2873249053955078,1,130,116
754,506,14,14,0,object,1694336668.11,0.6455467939376831,1,135,67
761,506,15,15,0,object,1694336668.11,0.6040332317352295,1,136,66
1163,344,16,15,0,object,1694336668.11,0.0881309360265731,1,138,50
1040,909,15,22,0,object,1694336668.11,0.239187553524971,1,149,63
1897,548,23,39,0,object,1694336668.11,0.1021097749471664,1,152,18
1206,420,19,17,0,object,1694336668.11,0.2210050672292709,1,155,36
1587,477,30,19,0,object,1694336668.11,0.0857549160718917,1,156,21
1054,911,15,21,0,object,1694336668.11,0.3222834765911102,1,166,47
790,456,15,15,0,object,1694336668.11,0.0957106277346611,1,168,15
1054,927,25,17,0,object,1694336668.11,0.1073464676737785,1,169,15
1447,731,176,153,0,object,1694336668.11,0.1472903937101364,1,179,14
1625,506,15,17,0,object,1694336668.11,0.0887541323900222,1,185,5
1477,547,15,15,0,object,1694336668.11,0.153624415397644,1,186,4
1829,469,58,36,0,object,1694336668.11,0.0846951007843017,1,187,3
1862,768,32,67,0,object,1694336667.042,0.0974072515964508,1,1,250
1673,654,47,31,0,object,1694336667.042,0.1130123659968376,1,10,246
1473,473,70,34,0,object,1694336667.042,0.1422018110752105,1,12,334
1695,625,91,47,0,object,1694336667.042,0.1063990890979766,1,20,270
1661,487,46,21,0,object,1694336667.042,0.0962309911847114,1,24,179
1796,750,35,83,0,object,1694336667.042,0.0829123929142952,1,37,352
1096,550,15,15,0,object,1694336667.042,0.3364626169204712,1,48,132
1393,867,99,82,0,object,1694336667.042,0.0953811854124069,1,68,160
1577,494,43,25,0,object,1694336667.042,0.1356255859136581,1,70,67
1440,536,36,28,0,object,1694336667.042,0.3777356743812561,1,78,194
1321,424,89,34,0,object,1694336667.042,0.150602638721466,1,89,95
1344,491,45,40,0,object,1694336667.042,0.1610531359910965,1,94,129
1294,929,70,68,0,object,1694336667.042,0.2369658499956131,1,123,79
1333,912,51,54,0,object,1694336667.042,0.1389065235853195,1,124,45
905,592,15,16,0,object,1694336667.042,0.2766317725181579,1,129,34
1047,916,15,17,0,object,1694336667.042,0.164778932929039,1,130,56
751,505,14,15,0,object,1694336667.042,0.2897510230541229,1,135,35
757,505,14,15,0,object,1694336667.042,0.3965810537338257,1,136,32
1162,339,15,15,0,object,1694336667.042,0.2598184645175934,1,138,21
1202,1031,20,23,0,object,1694336667.042,0.0939870774745941,1,140,12
1265,889,53,52,0,object,1694336667.042,0.2434632182121276,1,141,21
1845,525,14,15,0,object,1694336667.042,0.1563650667667389,1,147,12
1851,527,15,17,0,object,1694336667.042,0.1569697558879852,1,148,10
1031,914,16,21,0,object,1694336667.042,0.2162794321775436,1,149,12
1261,974,65,60,0,object,1694336667.042,0.1377922445535659,1,151,5
1193,403,19,17,0,object,1694336667.042,0.2090480476617813,1,154,1
1195,408,18,15,0,object,1694336667.042,0.1336996704339981,1,155,1
1586,477,29,19,0,object,1694336667.042,0.0868561044335365,1,156,1
1188,399,27,24,0,object,1694336667.042,0.0812136679887771,1,157,1
1858,767,36,95,0,object,1694336665.975,0.1716414391994476,1,1,201
1472,472,72,35,0,object,1694336665.975,0.1613287478685379,1,12,280
1645,612,101,51,0,object,1694336665.975,0.0840798914432525,1,20,215
1185,1037,15,15,0,object,1694336665.975,0.0928420796990394,1,23,32
1796,748,32,80,0,object,1694336665.975,0.0818516165018081,1,37,298
1429,838,82,66,0,object,1694336665.975,0.094974435865879,1,68,130
1390,517,29,22,0,object,1694336665.975,0.4302546679973602,1,78,138
1316,430,110,33,0,object,1694336665.975,0.1099444553256034,1,89,67
1294,477,39,29,0,object,1694336665.975,0.0817197039723396,1,94,79
1195,388,16,15,0,object,1694336665.975,0.1164525970816612,1,101,88
1022,918,17,25,0,object,1694336665.975,0.1811115443706512,1,118,46
1027,918,17,24,0,object,1694336665.975,0.1363522410392761,1,119,53
1287,920,83,76,0,object,1694336665.975,0.1300012618303299,1,123,39
1318,908,109,72,0,object,1694336665.975,0.0879362672567367,1,124,15
897,594,15,16,0,object,1694336665.975,0.2888847887516022,1,129,12
1038,919,15,20,0,object,1694336665.975,0.1650843173265457,1,130,22
748,505,15,15,0,object,1694336665.975,0.0983411520719528,1,135,3
1286,638,31,17,0,object,1694336665.975,0.0828423276543617,1,137,1
1286,638,31,17,0,object,1694336665.975,0.0828423276543617,1,137,-1
1857,767,35,91,0,object,1694336664.907,0.1506844609975814,1,1,163
1469,473,76,53,0,object,1694336664.907,0.2763890624046325,1,12,228
1652,614,91,49,0,object,1694336664.907,0.3283237218856811,1,20,166
1788,750,41,99,0,object,1694336664.907,0.1004915907979011,1,37,247
1094,549,15,15,0,object,1694336664.907,0.0830297544598579,1,48,116
1333,492,37,31,0,object,1694336664.907,0.1487574428319931,1,78,77
1312,423,95,33,0,object,1694336664.907,0.0881878957152366,1,89,45
1251,456,31,31,0,object,1694336664.907,0.0905582904815673,1,94,41
1194,370,16,15,0,object,1694336664.907,0.1334004998207092,1,101,44
1473,548,15,15,0,object,1694336664.907,0.2096630334854126,1,105,15
1025,926,16,23,0,object,1694336664.907,0.1944838613271713,1,116,2
1014,922,16,24,0,object,1694336664.907,0.2223976999521255,1,117,8
1014,922,16,24,0,object,1694336664.907,0.2223976999521255,1,117,-1
1584,601,34,29,0,object,1694336663.839,0.1136650741100311,1,10,173
1469,471,74,48,0,object,1694336663.839,0.1889504492282867,1,12,180
1651,613,93,50,0,object,1694336663.839,0.1916989684104919,1,20,110
1182,1036,14,15,0,object,1694336663.839,0.0971730649471283,1,23,23
1680,489,18,16,0,object,1694336663.839,0.2099104523658752,1,24,91
791,453,15,15,0,object,1694336663.839,0.25750532746315,1,45,49
1093,549,15,15,0,object,1694336663.839,0.3070404827594757,1,48,95
1658,488,23,17,0,object,1694336663.839,0.1497959643602371,1,69,55
1574,496,41,23,0,object,1694336663.839,0.0835044309496879,1,70,23
1285,473,28,22,0,object,1694336663.839,0.1664408147335052,1,78,28
1315,425,89,33,0,object,1694336663.839,0.118304394185543,1,89,16
1009,928,15,20,0,object,1694336663.839,0.1320037394762039,1,98,14
1004,930,15,19,0,object,1694336663.839,0.160581961274147,1,99,13
1386,765,47,45,0,object,1694336663.839,0.1292417645454406,1,100,6
1196,358,16,15,0,object,1694336663.839,0.0912367105484008,1,101,1
984,1005,78,81,0,object,1694336662.771,0.1656387895345688,1,0,181
1469,469,71,43,0,object,1694336662.771,0.2475620955228805,1,12,137
1679,490,25,17,0,object,1694336662.771,0.1175119429826736,1,24,57
1778,725,48,149,0,object,1694336662.771,0.0877600461244583,1,37,194
1283,918,96,85,0,object,1694336662.771,0.0961962863802909,1,41,128
1089,550,15,15,0,object,1694336662.771,0.2127262502908706,1,48,63
1657,488,24,16,0,object,1694336662.771,0.1179646626114845,1,69,26
1068,926,91,84,0,object,1694336661.704,0.107369914650917,1,0,144
1851,764,37,96,0,object,1694336661.704,0.1094578877091407,1,1,104
1506,564,37,27,0,object,1694336661.704,0.2776504456996918,1,10,131
1464,470,78,55,0,object,1694336661.704,0.1829992979764938,1,12,87
1245,832,125,150,0,object,1694336661.704,0.1016816571354866,1,16,46
1655,487,28,17,0,object,1694336661.704,0.1147252544760704,1,24,28
984,940,18,24,0,object,1694336661.704,0.0939806103706359,1,30,79
887,593,15,15,0,object,1694336661.704,0.1073042973875999,1,35,25
1791,750,31,84,0,object,1694336661.704,0.0952029749751091,1,37,110
1802,645,49,33,0,object,1694336661.704,0.1137688755989074,1,38,70
1287,929,66,64,0,object,1694336661.704,0.2961349487304687,1,41,81
794,461,14,15,0,object,1694336661.704,0.1966202706098556,1,45,31
1089,551,15,15,0,object,1694336661.704,0.1301460266113281,1,48,34
986,936,15,15,0,object,1694336661.704,0.0855917930603027,1,53,41
1318,906,101,66,0,object,1694336661.704,0.0886887088418006,1,67,23
1678,491,30,18,0,object,1694336661.704,0.1125332713127136,1,69,6
1569,495,44,22,0,object,1694336661.704,0.1051384136080741,1,70,5
520,753,15,17,0,object,1694336661.704,0.0938562899827957,1,73,3
1121,652,38,28,0,object,1694336661.704,0.083023615181446,1,74,1
